RecordType,Survey,Country,Institute,Campaign,SurveyPeriod,Ship,Gear,GearDeployment,MeshSize,MeshType,CodendMesh,StationNumber,HaulID,ELHaulFlag,NationalHaulID,Day,Month,Year,Hour,Minute,StartLatitude,StartLongitude,HaulDurationMinutes,HaulDurationSeconds,Distance,WireAngle,WireLength,Netopening,NetopeningArea,FlowEfficiency,NetClogging,FlowmeterType,FlowmeterBrand,FlowIntRevs,FlowIntCalibr,FlowExtRevs,FlowExtCalibr,VolumeFiltInt,ELVolFlag,DepthUpper,DepthLower,DepthBottom,SurTemp,Temp20m,Temp50m,Temp100m,BotTemp,SurSal,Sal20m,BotSal,statrec,Notes
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL005,,20203400105,20,1,2020,23,39,54.1185,4.60717,11,6,1244,,,2.0,3.14159,1,0,EMD,Valeport,5519,8,,,2027,F,0,39,47,7.7,,,,7.7,34.31,,34.31,37F4,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL006,,20203400106,21,1,2020,0,50,54.34267,4.52383,11,36,1181,,,2.0,3.14159,1,0,EMD,Valeport,6332,8,,,2326,F,0,42,50,7.8,,,,7.8,34.36,,34.38,37F4,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL007,,20203400107,21,1,2020,2,9,54.60683,4.58567,10,30,1069,,,2.0,3.14159,1,0,EMD,Valeport,4676,8,,,1718,F,0,44,52,8.0,,,,8.0,34.43,,34.43,38F4,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL008,,20203400108,21,1,2020,3,6,54.7085,4.38917,18,36,1940,,,2.0,3.14159,1,0,EMD,Valeport,10540,8,,,3872,F,0,42,50,7.5,,,,7.5,34.57,,34.57,38F4,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL009,,20203400109,21,1,2020,4,9,54.80517,4.56933,10,48,1108,,,2.0,3.14159,1,0,EMD,Valeport,5968,8,,,2192,F,0,39,46,7.7,,,,7.8,34.43,,34.43,38F4,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL010,,20203400110,21,1,2020,5,7,54.93817,4.35983,14,24,1603,,,2.0,3.14159,1,0,EMD,Valeport,5318,8,,,1954,F,0,45,50,7.4,,,,7.4,34.65,,34.65,38F4,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL013,,20203400113,21,1,2020,19,28,55.13517,4.16917,10,54,1161,,,2.0,3.14159,1,1,EMD,Valeport,9168,8,,35,3368,F,0,41,47,7.2,,,,7.2,34.64,,34.64,39F4,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL014,,20203400114,21,1,2020,20,29,55.32283,4.14083,13,42,1419,,,2.0,3.14159,1,0,EMD,Valeport,10922,8,,35,4013,F,0,37,44,7.2,,,,7.2,34.71,,34.71,39F4,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL015,,20203400115,21,1,2020,21,40,55.242,3.80067,12,42,1188,,,2.0,3.14159,1,0,EMD,Valeport,9313,8,,35,3421,F,0,33,39,7.2,,,,7.2,34.68,,34.68,39F3,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL016,,20203400116,21,1,2020,23,17,55.14267,3.302,14,0,1672,,,2.0,3.14159,1,1,EMD,Valeport,12491,8,58499,35,4589,F,0,25,31,7.2,,,,7.2,34.71,,34.71,39F3,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL017,,20203400117,22,1,2020,0,48,55.268,2.807,10,54,973,,,2.0,3.14159,1,1,EMD,Valeport,8226,8,,35,3022,F,0,26,32,7.4,,,,7.4,34.74,,34.74,39F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL018,,20203400118,22,1,2020,1,45,55.37,2.55833,18,18,2050,,,2.0,3.14159,1,1,EMD,Valeport,17670,8,81849,35,6492,F,0,34,38,7.5,,,,7.5,34.75,,34.75,39F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL019,,20203400119,22,1,2020,3,8,55.62383,2.52617,19,54,1892,,,2.0,3.14159,1,1,EMD,Valeport,15598,8,73111,35,5731,F,0,63,72,7.9,,,,7.9,34.93,,34.95,40F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL020,,20203400120,22,1,2020,4,22,55.85283,2.53383,19,12,2144,,,2.0,3.14159,1,1,EMD,Valeport,16440,8,76784,35,6040,F,0,74,83,8.1,,,,8.1,34.95,,34.95,40F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL021,,20203400121,22,1,2020,5,44,56.10317,2.52033,20,6,2327,,,2.0,3.14159,1,0,EMD,Valeport,17503,8,,35,6431,F,0,70,78,7.9,,,,7.9,34.97,,34.97,41F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL026,,20203400126,22,1,2020,17,39,56.60533,1.45683,20,42,2493,,,2.0,3.14159,1,1,EMD,Valeport,17422,8,78292,35,6401,F,0,88,92,8.0,,,,8.0,35.04,,35.04,42F1,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL027,,20203400127,22,1,2020,18,46,56.76783,1.505,21,36,2439,,,2.0,3.14159,1,0,EMD,Valeport,19687,8,85808,35,7233,F,0,91,96,8.0,,,,8.0,35.03,,35.03,42F1,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL028,,20203400128,22,1,2020,19,50,56.75383,1.80267,16,54,1559,,,2.0,3.14159,1,1,EMD,Valeport,13081,8,58314,35,4806,F,0,85,93,8.1,,,,8.1,35.07,,35.07,42F1,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL029,,20203400129,22,1,2020,20,52,56.58783,1.82583,13,18,1188,,,2.0,3.14159,1,1,EMD,Valeport,9909,8,45241,35,3640,F,0,83,91,8.0,,,,8.0,35.06,,35.06,42F1,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL030,,20203400130,22,1,2020,22,19,56.3835,2.20467,16,12,1810,,,2.0,3.14159,1,0,EMD,Valeport,14525,8,62967,35,5337,F,0,73,81,7.7,,,,7.7,34.97,,34.97,41F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL031,,20203400131,22,1,2020,23,28,56.22183,2.34,16,54,1759,,,2.0,3.14159,1,1,EMD,Valeport,13074,8,58738,35,4803,F,0,71,77,7.7,,,,7.7,34.96,,34.96,41F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL032,,20203400132,23,1,2020,0,30,56.0925,2.13833,16,42,1646,,,2.0,3.14159,1,1,EMD,Valeport,12947,8,57748,35,4757,F,0,78,85,7.6,,,,7.6,34.93,,34.93,41F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL033,,20203400133,23,1,2020,1,38,56.20183,1.80467,21,30,2304,,,2.0,3.14159,1,0,EMD,Valeport,19350,8,85111,35,7109,F,0,80,86,7.9,,,,7.9,35.03,,35.03,41F1,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL034,,20203400134,23,1,2020,2,49,56.33733,1.63767,22,30,2206,,,2.0,3.14159,1,1,EMD,Valeport,18483,8,82026,35,6791,F,0,86,92,7.9,,,,7.9,35.03,,35.03,41F1,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL035,,20203400135,23,1,2020,4,0,56.2425,1.37167,14,6,1090,,,2.0,3.14159,1,1,EMD,Valeport,9490,8,42096,35,3486,F,0,75,84,8.1,,,,8.1,35.04,,35.06,41F1,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL036,,20203400136,23,1,2020,4,49,56.1095,1.3395,17,48,1573,,,2.0,3.14159,1,0,EMD,Valeport,14199,8,62428,35,5217,F,0,75,82,8.2,,,,8.2,35.02,,35.03,41F1,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL037,,20203400137,23,1,2020,6,6,55.9195,1.57417,18,12,1751,,,2.0,3.14159,1,1,EMD,Valeport,14357,8,63844,35,5275,F,0,73,79,8.1,,,,7.9,35.02,,35.00,40F1,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL038,,20203400138,23,1,2020,17,47,54.8355,3.39233,14,54,1384,,,2.0,3.14159,1,1,EMD,Valeport,10826,8,48177,35,3977,F,0,35,43,7.2,,,,7.2,34.68,,34.67,38F3,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL039,,20203400139,23,1,2020,18,50,54.63967,3.41733,14,42,1446,,,2.0,3.14159,1,0,EMD,Valeport,11171,8,48275,35,4104,F,0,36,43,7.2,,,,7.2,34.60,,34.60,38F3,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL040,,20203400140,23,1,2020,20,51,54.32283,3.517,13,48,1281,,,2.0,3.14159,1,0,EMD,Valeport,10036,8,37322,35,3687,F,0,40,47,7.4,,,,7.4,34.35,,34.34,37F3,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL041,,20203400141,23,1,2020,21,51,54.13783,3.559,15,36,1598,,,2.0,3.14159,1,0,EMD,Valeport,12759,8,55264,35,4688,F,0,34,42,7.5,,,,7.9,34.32,,34.43,37F3,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL042,,20203400142,23,1,2020,23,21,53.87467,3.63983,13,42,1279,,,2.0,3.14159,1,1,EMD,Valeport,10912,8,48766,35,4009,F,0,30,36,7.4,,,,7.4,34.28,,34.28,36F3,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL043,,20203400143,24,1,2020,0,25,53.68617,3.72067,14,6,1287,,,2.0,3.14159,1,1,EMD,Valeport,10877,8,48379,35,3996,F,0,32,39,7.3,,,,7.3,34.20,,34.20,36F3,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL044,,20203400144,24,1,2020,1,59,53.41717,3.853,10,48,747,,,2.0,3.14159,1,3,EMD,Valeport,,8,,35,,,0,22,28,7.7,,,,7.7,34.36,,34.40,35F3,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL049,,20203400149,27,1,2020,21,47,53.17233,2.77433,10,12,537,,,2.0,3.14159,1,1,EMD,Valeport,7525,8,34272,35,2764,F,0,27,32,7.3,,,,7.4,33.89,,33.93,35F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL050,,20203400150,27,1,2020,23,14,53.40483,2.57583,11,12,859,,,2.0,3.14159,1,0,EMD,Valeport,9105,8,39810,35,3345,F,0,25,31,7.2,,,,7.2,34.36,,34.39,35F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL051,,20203400151,28,1,2020,0,24,53.60817,2.459,13,30,1398,,,2.0,3.14159,1,0,EMD,Valeport,10388,8,44823,35,3816,F,0,24,30,7.3,,,,7.3,34.47,,34.47,36F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL052,,20203400152,28,1,2020,1,40,53.84317,2.35633,14,48,1818,,,2.0,3.14159,1,0,EMD,Valeport,11982,8,51731,35,4402,F,0,32,39,7.5,,,,7.5,34.49,,34.49,36F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL053,,20203400153,28,1,2020,2,54,54.086,2.23967,14,30,1605,,,2.0,3.14159,1,0,EMD,Valeport,11651,8,50847,35,4281,F,0,62,75,7.3,,,,7.3,34.53,,34.53,37F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL054,,20203400154,28,1,2020,3,58,54.27417,2.15367,13,54,1760,,,2.0,3.14159,1,0,EMD,Valeport,11938,8,52451,35,4386,F,0,28,37,7.4,,,,7.4,34.53,,34.54,37F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL055,,20203400155,28,1,2020,18,12,55.60333,0.27083,15,48,1478,,,2.0,3.14159,1,0,EMD,Valeport,14293,8,61758,35,5251,F,0,65,75,7.9,,,,7.9,34.92,,34.93,40F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL056,,20203400156,28,1,2020,19,20,55.78583,0.22367,18,30,1996,,,2.0,3.14159,1,1,EMD,Valeport,15373,8,69066,35,5648,F,0,74,80,8.1,,,,8.1,34.96,,34.96,40F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL057,,20203400157,28,1,2020,20,21,55.92283,0.41717,17,54,2066,,,2.0,3.14159,1,1,EMD,Valeport,15017,8,72574,35,5517,F,0,74,81,8.0,,,,8.0,35.00,,35.00,40F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL058,,20203400158,28,1,2020,21,25,56.10283,0.46667,18,30,2104,,,2.0,3.14159,1,1,EMD,Valeport,14776,8,71695,35,5429,F,0,77,86,8.0,,,,8.1,34.97,,34.99,41F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL059,,20203400159,28,1,2020,22,31,56.25333,0.3035,18,48,2311,,,2.0,3.14159,1,1,EMD,Valeport,15800,8,75278,35,5805,F,0,73,82,8.0,,,,8.0,34.93,,34.96,41F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL060,,20203400160,28,1,2020,23,30,56.41767,0.3425,15,18,1784,,,2.0,3.14159,1,1,EMD,Valeport,12654,8,59991,35,4649,F,0,80,92,7.9,,,,8.2,34.84,,34.99,41F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL061,,20203400161,29,1,2020,0,57,56.66767,0.35883,23,24,2253,,,2.0,3.14159,1,1,EMD,Valeport,18404,8,87057,35,6762,F,0,137,143,8.0,,,,8.0,34.90,,34.93,42F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL062,,20203400162,29,1,2020,2,13,56.85317,0.3585,13,12,1095,,,2.0,3.14159,1,1,EMD,Valeport,10370,8,49832,35,3810,F,0,74,82,8.0,,,,8.0,34.96,,34.97,42F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL063,,20203400163,29,1,2020,3,48,57.137,0.41983,19,6,1532,,,2.0,3.14159,1,1,EMD,Valeport,15624,8,76181,35,5740,F,0,77,87,8.0,,,,8.0,34.85,,34.85,43F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL064,,20203400164,29,1,2020,5,11,57.3595,0.45633,18,6,1525,,,2.0,3.14159,1,1,EMD,Valeport,14128,8,67460,35,5191,F,0,76,85,8.0,,,,8.0,34.84,,34.85,43F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL065,,20203400165,29,1,2020,17,34,57.2755,1.40917,17,36,1501,,,2.0,3.14159,1,0,EMD,Valeport,13084,8,54984,35,4807,F,0,88,99,8.1,,,,8.2,34.95,,35.00,43F1,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL066,,20203400166,29,1,2020,18,33,57.424,1.2745,20,18,2127,,,2.0,3.14159,1,0,EMD,Valeport,17046,8,72104,35,6263,F,0,80,91,8.1,,,,8.1,34.92,,34.93,43F1,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL067,,20203400167,29,1,2020,19,40,57.61783,1.2195,,,,,,2.0,3.14159,1,0,EMD,Valeport,16678,8,67448,35,6128,F,0,80,86,8.0,,,,8.1,34.92,,34.96,44F1,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL068,,20203400168,29,1,2020,20,43,57.7925,1.16967,19,42,2347,,,2.0,3.14159,1,0,EMD,Valeport,16989,8,69614,35,6242,F,0,78,88,8.1,,,,8.1,35.04,,35.06,44F1,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL069,,20203400169,29,1,2020,22,9,57.654,0.841,,,,,,2.0,3.14159,1,0,EMD,Valeport,16046,8,69660,35,5895,F,0,112,119,8.1,,,,8.1,35.07,,35.07,44F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL070,,20203400170,29,1,2020,23,24,57.58917,0.554,13,6,1012,,,2.0,3.14159,1,1,EMD,Valeport,9155,8,43117,35,3363,F,0,82,91,8.1,,,,8.1,34.99,,35.02,44F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL071,,20203400171,30,1,2020,1,45,57.4005,-0.1575,12,36,1280,,,2.0,3.14159,1,1,EMD,Valeport,9036,8,42266,35,3320,F,0,71,79,7.9,,,,7.9,34.85,,34.85,43E9,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL072,,20203400172,30,1,2020,3,4,57.21683,-0.20067,17,18,1899,,,2.0,3.14159,1,2,EMD,Valeport,8226,8,59292,35,3022,F,0,83,92,7.7,,,,7.8,34.71,,34.74,43E9,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL073,,20203400173,31,1,2020,3,58,57.101,-0.83483,14,0,1121,,,2.0,3.14159,1,1,EMD,Valeport,11320,8,53842,35,4159,F,0,66,73,7.5,,,,7.5,34.61,,34.61,43E9,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL074,,20203400174,31,1,2020,5,13,57.1525,-0.4685,16,12,1619,,,2.0,3.14159,1,1,EMD,Valeport,10681,8,53556,35,3924,F,0,81,86,7.7,,,,7.7,34.72,,34.74,43E9,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL075,,20203400175,31,1,2020,17,36,56.402,0.15483,15,24,1487,,,2.0,3.14159,1,0,EMD,Valeport,10618,8,43547,35,3901,F,0,78,88,7.8,,,,7.8,34.82,,34.84,41F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL076,,20203400176,31,1,2020,18,56,56.30833,-0.191,14,30,1422,,,2.0,3.14159,1,0,EMD,Valeport,11477,8,,35,4217,F,0,81,87,7.8,,,,7.9,34.75,,34.82,41E9,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL077,,20203400177,31,1,2020,20,8,56.15567,-0.3865,18,42,2084,,,2.0,3.14159,1,0,EMD,Valeport,17285,8,,35,6351,F,0,70,80,7.6,,,,7.7,34.65,,34.75,41E9,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL078,,20203400178,31,1,2020,21,18,56.25517,-0.7025,15,54,1749,,,2.0,3.14159,1,1,EMD,Valeport,13978,8,65104,35,5136,F,0,66,76,7.4,,,,7.8,34.39,,34.63,41E9,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL079,,20203400179,31,1,2020,22,19,56.45217,-0.70917,18,18,2522,,,2.0,3.14159,1,1,EMD,Valeport,17415,8,84620,35,6398,F,0,65,72,7.5,,,,7.5,34.64,,34.65,41E9,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL080,,20203400180,31,1,2020,23,28,56.60483,-0.77217,11,54,1691,,,2.0,3.14159,1,1,EMD,Valeport,10476,8,50565,35,3849,F,0,61,70,7.7,,,,7.7,34.77,,34.78,42E9,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL081,,20203400181,1,2,2020,0,42,56.76967,-0.81767,13,54,1649,,,2.0,3.14159,1,1,EMD,Valeport,12220,8,59391,35,4490,F,0,60,69,7.7,,,,7.7,34.71,,34.68,42E9,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL082,,20203400182,12,2,2020,18,15,55.242,-1.13417,0,0,2303,,,2.0,3.14159,1,0,EMD,Valeport,14867,8,,35,5462,F,0,86,96,7.2,,,,7.2,34.53,,34.53,39E8,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL083,,20203400183,12,2,2020,19,31,55.08567,-1.1075,18,0,1900,,,2.0,3.14159,1,0,EMD,Valeport,14400,8,,35,5291,F,0,80,88,7.1,,,,7.1,34.47,,34.49,39E8,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL084,,20203400184,12,2,2020,20,39,55.09017,-0.76983,13,48,1453,,,2.0,3.14159,1,1,EMD,Valeport,10772,8,53552,35,3958,F,0,59,67,7.3,,,,7.3,34.59,,34.59,39E9,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL085,,20203400185,12,2,2020,21,53,55.10133,-0.32617,17,6,1657,,,2.0,3.14159,1,0,EMD,Valeport,12964,8,64145,35,4763,F,0,78,84,7.5,,,,7.5,34.68,,34.68,39E9,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL086,,20203400186,12,2,2020,23,23,55.10083,0.167,11,30,1202,,,2.0,3.14159,1,0,EMD,Valeport,,8,42960,35,,,0,65,71,7.4,,,,7.4,34.64,,34.65,39F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL087,,20203400187,13,2,2020,0,25,55.10133,0.484,13,24,1313,,,2.0,3.14159,1,1,EMD,Valeport,9550,8,48071,35,3509,F,0,76,80,7.3,,,,7.4,34.85,,34.85,39F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL088,,20203400188,13,2,2020,1,38,54.90883,0.589,11,6,570,,,2.0,3.14159,1,3,EMD,Valeport,7451,8,,35,2737,F,0,70,77,7.3,,,,7.3,34.77,,34.81,38F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL089,,20203400189,13,2,2020,2,41,54.8055,0.834,10,48,594,,,2.0,3.14159,1,1,EMD,Valeport,7477,8,36157,35,2747,F,0,67,75,7.3,,,,7.3,34.82,,34.82,38F0,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL090,,20203400190,13,2,2020,3,46,54.8235,1.175,11,0,1164,,,2.0,3.14159,1,1,EMD,Valeport,9694,8,48858,35,3561,F,0,38,44,7.3,,,,7.2,34.82,,34.82,38F1,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL091,,20203400191,13,2,2020,4,46,54.851,1.48917,11,6,1027,,,2.0,3.14159,1,1,EMD,Valeport,8616,8,44260,35,3165,F,0,22,32,7.0,,,,7.0,34.82,,34.82,38F1,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL092,,20203400192,13,2,2020,18,17,54.1685,2.525,13,36,1206,,,2.0,3.14159,1,1,EMD,Valeport,10296,8,51198,35,3783,F,0,50,58,6.9,,,,6.9,34.72,,34.72,37F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL093,,20203400193,13,2,2020,19,41,54.40233,2.54183,10,12,849,,,2.0,3.14159,1,1,EMD,Valeport,7237,8,36020,35,2659,F,0,26,30,6.7,,,,6.7,34.85,,34.85,37F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL094,,20203400194,13,2,2020,20,43,54.5905,2.53883,10,36,764,,,2.0,3.14159,1,1,EMD,Valeport,6978,8,37002,35,2563,F,0,18,24,6.7,,,,,34.85,,,38F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL095,,20203400195,13,2,2020,21,45,54.75933,2.543,12,18,938,,,2.0,3.14159,1,1,EMD,Valeport,8629,8,44489,35,3170,F,0,19,25,7.0,,,,7.0,34.93,,34.93,38F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL096,,20203400196,13,2,2020,22,43,54.74217,2.85217,10,24,1192,,,2.0,3.14159,1,1,EMD,Valeport,7574,8,39148,35,2782,F,0,15,20,7.0,,,,,34.97,,,38F2,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL097,,20203400197,13,2,2020,23,39,54.73767,3.15233,10,54,1106,,,2.0,3.14159,1,1,EMD,Valeport,7932,8,40076,35,2914,F,0,32,39,6.9,,,,7.0,34.93,,34.95,38F3,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL098,,20203400198,14,2,2020,0,35,54.57583,3.27467,13,54,1357,,,2.0,3.14159,1,1,EMD,Valeport,10230,8,50471,35,3758,F,0,35,41,6.7,,,,6.7,34.84,,34.84,38F3,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL099,,20203400199,14,2,2020,1,40,54.401,3.4055,10,30,1055,,,2.0,3.14159,1,1,EMD,Valeport,8243,8,40411,35,3028,F,0,39,46,6.7,,,,6.7,34.71,,34.71,37F3,
EH,MIK,NL,1340,IBTS,,64T2,MRN2,dO,,WovFab,,,2020NL100,,20203400200,14,2,2020,2,35,54.23617,3.51,10,30,995,,,2.0,3.14159,1,1,EMD,Valeport,8300,8,41402,35,3049,F,0,38,46,6.7,,,,6.7,34.64,,34.64,37F3,
